Unnamed: 0,CustomerID,Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction
40854,40855,42,1,58,19,0,23,1,0,114,5
23693,23694,39,1,50,3,0,25,2,0,201,30
64049,64050,36,0,15,26,9,29,1,2,381,1
58856,58857,38,0,36,1,0,30,0,1,778,18
40204,40205,57,1,1,15,9,11,1,0,305,10
60010,60011,44,0,26,23,6,16,1,0,940,1
47480,47481,36,0,9,26,0,28,0,1,247,12
4333,4334,50,1,8,19,0,4,0,0,213,27
12930,12931,27,0,37,28,9,13,0,1,902,18
4601,4602,61,0,33,13,1,2,1,0,282,6
12813,12814,36,0,19,22,8,3,2,1,181,9
59057,59058,63,0,13,3,6,17,0,0,101,10
58519,58520,48,1,59,11,10,21,1,2,359,10
41036,41037,23,0,47,21,1,22,2,2,881,17
18630,18631,35,1,33,5,4,21,2,0,863,3
59976,59977,46,0,56,21,10,17,0,2,814,4
43515,43516,36,0,26,20,4,28,1,0,858,15
11945,11946,49,0,15,17,2,6,2,1,876,1
63186,63187,37,1,24,7,5,21,1,0,971,4
33311,33312,34,0,44,8,6,17,0,2,749,7
31792,31793,48,0,6,4,3,14,0,1,904,26
62116,62117,47,1,37,15,9,24,1,1,415,8
48266,48267,32,0,55,16,5,29,2,1,386,24
63959,63960,60,1,10,4,8,2,2,0,853,23
10819,10820,22,0,49,7,4,4,2,0,937,2
48686,48687,58,0,50,27,0,21,1,1,630,17
16919,16920,26,1,18,15,0,19,2,2,470,19
10607,10608,37,1,28,28,1,4,1,2,747,22
12455,12456,24,1,19,30,7,25,0,2,210,21
7084,7085,22,0,35,15,0,25,2,1,636,11
26472,26473,18,1,1,5,10,25,2,1,221,14
823,824,40,1,34,3,4,7,0,0,741,20
17580,17581,41,1,5,4,2,8,0,1,490,13
39116,39117,30,0,2,21,0,26,0,2,261,23
53546,53547,59,0,26,4,8,14,2,0,888,30
38733,38734,32,1,2,25,8,14,1,1,832,15
17328,17329,60,1,6,24,5,0,2,2,903,29
25397,25398,36,0,39,17,0,29,1,2,664,11
48864,48865,31,0,55,3,1,25,1,1,211,21
50687,50688,44,0,41,22,6,23,2,2,911,29
22065,22066,52,0,42,15,3,17,0,1,667,14
39042,39043,56,1,17,29,4,6,2,0,915,14
13487,13488,46,1,29,27,3,13,2,2,840,24
30029,30030,44,1,16,28,3,7,2,0,165,17
16782,16783,53,0,39,18,6,24,1,0,740,30
17661,17662,54,0,25,7,7,8,1,0,397,25
32089,32090,46,0,11,5,5,20,0,0,667,28
13003,13004,38,1,24,18,1,10,0,0,961,17
44003,44004,46,1,24,13,6,30,0,2,827,27
605,606,19,1,1,6,8,17,0,1,577,28
62194,62195,64,1,48,26,8,18,0,0,673,18
9217,9218,36,0,46,18,3,15,2,0,846,5
57652,57653,38,0,9,17,1,28,2,1,221,24
3870,3871,54,0,56,1,5,17,2,1,989,19
17635,17636,37,1,38,27,5,14,2,2,309,8
6577,6578,23,1,41,28,9,28,2,1,775,9
44468,44469,30,1,55,8,9,30,1,1,479,4
44372,44373,43,1,5,17,4,15,1,2,445,18
1264,1265,31,0,4,12,5,15,1,0,884,3
29559,29560,58,1,51,11,3,3,1,1,818,11
3024,3025,20,1,23,9,5,16,1,0,301,19
39316,39317,46,1,4,3,1,15,2,1,861,15
61553,61554,29,1,34,13,8,28,2,2,973,17
20615,20616,52,1,57,12,3,28,0,2,220,23
32795,32796,65,1,46,20,4,17,0,0,789,1
54379,54380,34,0,47,5,0,27,1,1,264,17
25733,25734,28,0,52,26,6,15,0,0,883,24
4366,4367,29,1,22,17,0,20,0,0,914,29
3476,3477,24,1,14,8,8,26,1,1,878,1
6376,6377,64,0,10,20,2,15,1,0,169,6
14999,15000,63,1,19,28,1,5,2,1,793,2
24355,24356,18,1,60,27,9,2,0,0,974,27
51078,51079,33,1,29,7,9,21,0,0,288,3
18201,18202,33,0,23,28,9,25,1,0,894,6
39727,39728,44,1,24,23,10,21,0,1,662,29
46801,46802,50,0,55,20,5,30,2,1,608,17
14248,14249,48,1,1,12,1,5,2,1,400,19
6932,6933,41,1,31,14,2,7,0,2,296,19
28963,28964,23,1,6,30,6,4,1,2,964,9
53113,53114,52,0,8,2,8,30,0,0,980,18
57223,57224,55,1,60,25,5,21,2,2,817,27
58925,58926,25,1,48,5,10,22,1,0,810,16
62353,62354,39,1,31,27,8,16,1,0,262,2
49583,49584,43,0,59,26,9,27,2,0,181,20
43793,43794,55,1,45,9,3,18,0,0,211,11
53537,53538,59,1,25,23,7,27,1,0,828,24
58668,58669,54,1,53,3,4,30,0,1,368,9
19010,19011,36,1,50,2,3,19,0,1,685,26
19322,19323,58,0,11,14,8,17,0,2,893,14
25063,25064,25,1,58,29,3,13,1,2,889,16
47348,47349,31,0,54,5,0,26,1,0,158,13
44567,44568,62,0,29,16,1,10,0,0,146,9
19629,19630,44,1,50,22,10,19,2,0,146,17
54266,54267,42,0,42,11,0,26,0,0,133,14
54799,54800,30,1,57,28,7,18,1,2,627,23
62544,62545,20,0,16,8,10,30,1,1,826,5
25041,25042,34,1,18,24,8,26,0,1,639,15
34062,34063,19,0,52,15,10,9,0,0,488,29
17536,17537,55,1,38,30,4,28,0,2,857,16
49939,49940,18,0,59,21,10,29,0,1,781,8
46921,46922,54,0,51,23,3,27,2,0,454,11
61016,61017,36,1,29,19,7,27,1,0,983,3
41351,41352,65,0,52,27,0,25,0,1,668,25
20287,20288,43,1,17,21,2,20,1,0,979,26
28936,28937,53,1,14,16,9,11,2,2,689,13
26547,26548,33,0,25,27,7,7,0,1,926,6
18518,18519,44,0,4,6,5,24,0,2,358,23
20739,20740,52,1,31,13,9,14,1,0,600,14
43007,43008,33,1,19,24,6,25,1,0,466,28
63354,63355,44,0,41,13,6,16,1,0,372,27
49490,49491,58,1,58,3,6,13,0,0,197,11
36324,36325,46,1,19,12,10,20,1,2,624,11
51780,51781,38,0,46,28,8,16,1,1,693,24
40848,40849,35,1,39,16,1,2,2,2,155,4
7622,7623,36,0,8,25,0,13,2,2,119,7
54841,54842,19,0,50,16,6,29,1,2,181,14
13448,13449,50,0,48,21,3,22,2,2,200,1
19952,19953,45,1,46,26,0,10,0,2,321,4
60681,60682,30,0,44,18,7,22,2,2,121,3
23461,23462,29,1,58,20,10,30,1,1,380,5
58429,58430,60,1,52,29,6,17,0,0,691,27
16512,16513,33,1,26,5,6,22,2,1,454,1
12873,12874,58,0,43,16,3,2,0,2,874,21
31286,31287,31,0,4,15,6,27,2,2,186,1
52540,52541,46,0,42,22,7,25,2,2,356,17
16289,16290,34,1,27,19,2,6,2,1,418,14
55455,55456,65,0,24,29,2,23,0,1,656,30
55723,55724,21,0,44,3,9,23,2,0,181,13
12282,12283,36,1,19,30,4,9,2,2,731,9
5717,5718,26,0,18,9,2,15,1,0,807,6
55433,55434,57,1,2,1,4,25,2,0,882,13
16081,16082,48,1,30,21,7,24,1,0,625,28
2669,2670,58,0,46,10,1,12,0,0,251,28
30566,30567,57,0,9,30,4,24,0,2,383,15
20113,20114,21,1,18,9,7,18,0,2,359,3
27977,27978,48,1,8,14,0,8,2,1,552,1
59726,59727,51,0,44,4,5,3,0,1,297,17
61465,61466,28,1,32,28,8,23,0,1,262,1
59843,59844,19,1,48,22,10,27,2,0,463,23
4838,4839,60,0,8,12,10,7,2,0,959,29
58489,58490,39,0,35,15,9,22,0,1,225,2
6125,6126,34,0,5,7,1,6,0,2,342,17
27256,27257,25,0,22,27,1,19,1,2,820,6
32020,32021,65,1,6,21,3,16,0,1,441,17
19691,19692,41,0,21,25,5,5,0,1,530,6
20748,20749,50,1,30,23,10,15,2,0,560,6
32259,32260,24,0,4,10,4,6,1,2,149,4
26804,26805,24,1,30,18,9,21,1,1,407,19
5151,5152,42,0,12,21,7,11,1,1,746,5
61178,61179,25,0,53,29,6,28,2,2,972,14
53003,53004,55,1,31,27,8,22,0,1,912,22
16775,16776,18,1,6,15,7,28,1,2,719,13
39599,39600,38,0,10,3,10,11,2,0,534,24
48965,48966,65,0,28,1,5,13,0,2,770,9
49849,49850,38,0,35,12,9,30,1,0,382,2
16202,16203,26,0,51,12,4,7,0,0,123,27
59053,59054,64,1,19,1,7,14,0,0,962,1
39865,39866,19,1,28,3,0,28,2,0,757,25
53433,53434,46,0,10,25,3,23,0,0,123,21
63969,63970,30,0,26,1,0,23,0,1,430,28
54426,54427,23,1,27,29,6,26,1,2,664,30
45720,45721,34,1,52,4,7,21,0,1,817,9
57396,57397,54,0,20,1,4,29,1,2,926,13
19571,19572,56,1,44,20,7,14,2,0,671,1
57207,57208,53,0,32,26,2,28,1,1,794,16
34952,34953,64,1,48,6,5,30,2,0,542,10
3487,3488,53,0,3,23,3,10,0,1,288,8
6732,6733,37,0,42,28,3,20,2,0,743,3
61352,61353,50,1,49,22,8,17,0,2,806,13
49830,49831,33,1,28,15,5,30,1,0,283,9
4073,4074,62,0,15,3,9,24,0,1,315,19
32407,32408,41,0,18,9,8,3,0,2,890,6
38930,38931,20,1,33,30,5,12,2,1,234,10
43608,43609,36,0,59,18,4,16,1,2,149,21
24832,24833,55,1,40,3,1,9,1,0,358,4
42419,42420,19,0,12,13,9,24,2,0,602,17
28704,28705,65,1,41,18,10,17,0,2,173,11
6242,6243,24,1,36,19,7,26,2,0,635,4
44822,44823,44,1,17,5,4,20,2,2,647,12
34813,34814,31,0,17,20,5,0,0,0,302,1
57991,57992,62,0,20,27,10,29,1,2,241,13
5833,5834,49,1,46,14,5,7,2,1,709,7
37538,37539,18,1,34,11,0,30,2,2,510,1
55728,55729,36,1,41,13,7,18,0,2,653,18
28984,28985,42,1,3,26,8,26,0,0,433,22
42424,42425,32,1,11,23,1,5,1,2,837,1
42177,42178,46,1,37,30,8,3,1,1,614,7
48571,48572,19,0,16,20,7,27,0,2,265,8
52880,52881,65,0,49,23,10,17,0,1,404,26
22437,22438,32,0,46,6,8,12,0,2,594,2
48549,48550,22,0,37,24,9,16,2,1,228,1
12775,12776,46,1,21,4,10,1,0,2,381,1
53578,53579,48,0,5,1,8,1,2,0,824,22
37586,37587,26,0,5,8,7,1,1,2,996,5
51106,51107,23,0,30,2,8,10,0,0,179,3
2846,2847,63,1,9,29,5,17,0,2,443,26
31856,31857,34,0,15,14,1,6,0,0,846,2
3331,3332,42,0,18,15,10,25,2,1,187,5
47742,47743,61,0,50,10,5,16,0,2,137,8
9605,9606,26,0,60,28,0,22,2,1,784,25
2783,2784,43,0,34,5,9,26,2,1,264,20
58663,58664,49,0,20,1,7,30,1,1,652,28
5615,5616,28,0,40,15,10,30,0,1,256,23
63537,63538,25,0,58,9,7,24,2,2,981,13
24085,24086,43,1,56,3,1,22,0,1,771,29
61794,61795,26,0,40,6,10,25,0,0,230,16
21760,21761,21,1,48,9,3,1,2,2,815,18
40422,40423,26,1,23,17,10,11,0,2,522,28
29692,29693,33,1,12,27,6,26,1,0,686,17
25602,25603,20,1,39,18,8,17,2,0,205,1
37677,37678,53,0,21,19,2,8,2,1,364,20
63985,63986,18,1,26,17,9,25,1,1,470,18
38180,38181,45,1,60,7,0,6,2,1,170,30
53445,53446,34,1,32,21,5,29,1,0,882,8
61912,61913,25,0,14,13,0,26,0,2,101,13
8598,8599,22,1,20,26,7,9,2,1,117,26
54136,54137,34,0,46,9,3,24,0,2,289,6
40375,40376,21,1,26,26,8,27,1,0,610,12
26190,26191,51,1,21,7,9,7,2,0,546,23
20614,20615,49,1,3,11,0,10,1,2,225,12
7019,7020,58,0,50,26,8,19,1,2,576,15
55501,55502,37,0,18,14,5,28,1,1,181,30
15839,15840,65,1,26,23,1,22,2,1,907,3
59017,59018,27,0,59,4,3,22,1,1,902,20
15340,15341,21,0,60,30,9,15,1,2,400,17
49123,49124,59,0,37,26,8,29,0,2,125,9
6452,6453,26,0,2,4,6,24,2,1,873,24
32818,32819,65,0,8,11,1,7,2,1,109,19
38760,38761,60,1,5,3,6,20,0,1,873,18
31758,31759,55,1,4,12,1,6,0,2,948,16
1579,1580,39,1,23,14,10,0,2,2,575,18
23653,23654,46,0,36,4,6,18,2,2,141,10
19352,19353,36,1,51,21,9,19,2,1,993,22
32632,32633,61,1,38,16,0,28,0,1,367,25
14795,14796,39,0,49,6,2,20,2,2,945,15
47412,47413,51,1,7,5,9,2,2,0,921,13
15544,15545,44,0,33,14,4,13,1,2,201,17
55866,55867,43,0,18,3,2,24,2,0,430,26
25061,25062,62,1,4,27,0,10,2,2,535,10
17788,17789,23,0,24,6,5,16,0,1,317,14
52387,52388,39,0,21,26,2,26,0,1,908,1
20917,20918,57,1,11,20,6,19,2,0,814,11
19514,19515,57,1,57,29,9,20,0,2,135,24
40503,40504,59,0,29,16,5,3,0,1,376,30
42325,42326,21,1,43,1,5,8,0,1,766,27
48258,48259,56,0,52,14,5,16,2,0,990,29
59093,59094,28,0,19,7,2,25,0,1,717,2
59961,59962,20,1,59,29,7,18,0,2,732,16
54018,54019,36,0,52,17,4,29,0,0,386,27
18075,18076,27,0,57,20,4,25,0,1,571,18
29814,29815,45,0,38,25,3,4,0,2,676,7
28223,28224,44,0,24,5,1,23,1,2,904,16
63517,63518,62,0,36,22,4,21,0,1,890,19
53344,53345,54,1,55,15,8,20,2,2,905,10
53340,53341,43,0,31,24,9,26,1,1,321,13
658,659,54,1,43,15,9,15,2,0,851,1
58935,58936,61,0,40,30,1,25,2,0,396,26
24619,24620,63,1,38,27,10,17,0,1,994,21
51865,51866,60,0,25,9,8,17,2,0,438,2
48682,48683,47,0,17,3,2,24,1,1,254,28
45904,45905,37,1,58,21,9,24,2,1,222,26
55722,55723,44,0,59,7,4,28,0,0,286,1
20396,20397,36,1,22,25,5,27,2,0,465,23
28558,28559,44,0,20,2,9,11,1,0,221,14
63780,63781,57,1,34,6,5,24,0,2,253,26
19050,19051,47,0,53,8,5,3,1,1,938,7
20114,20115,57,1,39,13,6,10,0,2,656,2
35899,35900,41,1,21,16,8,22,0,0,354,1
40154,40155,44,0,28,14,7,20,0,0,155,16
23010,23011,37,1,30,28,7,0,0,2,232,21
64305,64306,49,1,51,13,8,17,2,1,921,8
54910,54911,50,0,22,4,4,29,0,1,116,27
31369,31370,40,1,51,29,8,30,0,0,206,1
58939,58940,24,1,50,20,9,25,0,1,646,17
50249,50250,23,0,51,30,4,21,2,2,242,15
51595,51596,63,1,55,18,10,20,1,1,603,29
38207,38208,57,0,33,16,4,6,2,1,992,18
53956,53957,49,0,26,11,9,17,2,0,243,8
53539,53540,50,0,55,18,6,27,2,0,136,15
14569,14570,43,0,7,11,5,23,0,1,929,22
5943,5944,45,1,22,5,5,17,1,0,352,25
39300,39301,32,0,27,19,7,29,2,2,512,27
22310,22311,24,1,44,17,2,1,0,0,209,19
53962,53963,56,0,48,8,2,21,0,0,293,2
39113,39114,18,0,47,11,8,23,0,2,804,18
6094,6095,48,0,10,11,4,14,0,2,879,22
61688,61689,65,0,27,4,9,9,1,0,851,25
53313,53314,53,0,49,21,9,22,0,0,463,26
18212,18213,51,0,35,30,9,7,2,2,255,16
15380,15381,30,1,15,20,9,3,1,2,142,3
52909,52910,33,1,25,2,5,21,0,1,296,1
32974,32975,65,0,13,29,10,26,2,0,101,21
43589,43590,50,0,38,26,4,0,0,0,119,4
21883,21884,27,0,18,20,7,27,0,2,715,25
59409,59410,27,0,3,1,3,24,0,1,254,3
52803,52804,25,0,28,24,3,26,1,2,195,8
39155,39156,45,1,57,16,4,15,2,2,725,6
31217,31218,57,0,16,25,7,23,1,1,181,4
57097,57098,55,1,11,5,9,25,0,2,641,9
56109,56110,53,1,41,17,9,18,2,1,430,13
39222,39223,37,1,16,4,2,26,1,1,122,10
4081,4082,25,1,51,10,1,0,0,1,387,23
38345,38346,50,0,57,27,9,24,2,0,521,17
47236,47237,65,1,34,30,7,21,0,2,510,25
55128,55129,33,1,50,9,8,17,2,1,200,23
56668,56669,34,1,49,20,8,26,2,1,951,3
55983,55984,21,0,57,15,2,29,1,1,443,20
63752,63753,61,1,60,10,5,30,2,1,576,24
8464,8465,29,1,54,28,7,15,2,1,285,1
62286,62287,42,0,52,13,4,30,2,0,223,23
10952,10953,48,1,60,17,4,4,1,2,979,17
22555,22556,24,1,15,18,4,18,1,2,820,20
25038,25039,20,1,18,24,9,19,2,0,538,11
53137,53138,53,0,36,20,5,22,2,0,761,15
30023,30024,31,0,56,12,0,26,1,2,146,4
54410,54411,38,1,41,22,8,22,0,1,629,2
45820,45821,29,0,32,18,7,30,1,2,333,3
37075,37076,18,1,9,14,6,9,1,1,278,15
45542,45543,36,1,24,25,0,6,0,2,679,18
52907,52908,47,0,48,10,10,27,1,0,841,5
21803,21804,36,1,4,12,3,25,0,2,182,19
55009,55010,20,1,39,6,6,17,1,1,684,11
46702,46703,37,1,34,12,10,25,1,1,814,6
17504,17505,62,1,21,23,10,22,1,1,591,9
34846,34847,19,1,11,5,10,13,2,1,716,7
24450,24451,52,0,27,1,2,19,2,1,293,25
11796,11797,64,0,57,22,7,4,2,0,293,6
30684,30685,29,1,8,3,9,3,0,2,555,25
24852,24853,59,1,32,25,2,16,1,0,439,16
35159,35160,20,0,43,14,10,25,0,2,671,25
35290,35291,35,0,17,11,1,3,0,2,489,26
14962,14963,24,1,44,6,4,21,1,2,363,9
62836,62837,65,0,48,11,3,23,2,1,640,5
40244,40245,32,0,3,6,4,6,2,1,524,3
19575,19576,46,1,21,27,6,28,2,0,642,22
52292,52293,62,1,45,7,10,21,0,2,571,8
36497,36498,35,1,51,20,6,23,2,1,319,2
48162,48163,58,1,6,4,8,19,2,1,966,13
9050,9051,58,1,32,3,4,28,2,2,516,22
49635,49636,29,1,29,20,7,23,2,1,657,11
50988,50989,54,0,35,25,9,29,0,2,811,8
1222,1223,41,0,39,12,10,15,0,0,645,12
5902,5903,27,0,24,14,3,12,2,2,981,12
46941,46942,41,1,60,6,7,19,0,0,182,4
11230,11231,29,0,50,24,3,10,0,2,162,16
8766,8767,41,1,18,22,7,7,0,0,225,8
2154,2155,60,0,15,5,5,22,0,0,724,19
53377,53378,25,0,34,12,9,17,1,0,450,7
7259,7260,63,1,8,1,4,21,0,1,637,23
34310,34311,41,0,7,3,6,27,1,1,641,15
18682,18683,52,1,48,8,1,1,2,0,996,6
27744,27745,42,0,11,19,0,0,0,0,828,14
49477,49478,62,1,48,24,7,25,0,1,461,15
55186,55187,27,0,44,17,9,24,2,1,173,5
34571,34572,58,0,41,21,2,6,1,2,342,12
41745,41746,62,1,47,30,6,20,2,0,572,15
59153,59154,23,0,19,5,7,22,1,0,272,2
27444,27445,54,1,59,25,2,14,1,2,591,6
58602,58603,59,1,46,21,5,28,2,2,794,19
46381,46382,53,0,13,16,5,26,0,1,432,14
16496,16497,38,1,9,14,3,30,0,0,960,21
13383,13384,46,0,32,22,8,28,2,1,457,12
21551,21552,19,0,5,10,10,10,0,2,501,4
38798,38799,49,1,58,2,4,28,0,0,492,21
39496,39497,35,0,59,21,6,27,2,0,331,1
30162,30163,57,1,56,6,5,4,1,2,508,8
44286,44287,42,1,41,11,7,2,1,0,398,7
38909,38910,39,0,32,4,10,30,1,0,677,21
5691,5692,53,0,53,23,0,5,1,1,259,1
26108,26109,21,0,45,14,5,14,1,1,328,3
26290,26291,53,1,16,12,7,17,2,2,960,17
12442,12443,60,0,5,14,9,23,0,0,371,25
27409,27410,41,0,27,30,6,7,1,0,221,2
205,206,36,0,26,7,2,3,0,0,371,8
59847,59848,50,1,51,6,6,19,0,2,955,27
24642,24643,22,1,45,8,7,6,2,1,879,17
54444,54445,43,0,9,1,10,25,1,0,839,30
9983,9984,58,0,37,14,10,18,0,0,646,10
50734,50735,23,1,47,4,6,16,2,0,508,4
3538,3539,35,0,20,23,0,21,2,2,901,11
45788,45789,39,0,23,10,1,29,0,0,481,22
958,959,18,1,43,27,2,6,0,1,543,6
59755,59756,45,0,37,20,9,26,2,1,687,7
38469,38470,51,1,6,3,0,19,2,2,585,21
15923,15924,61,1,2,24,8,11,0,1,706,27
16689,16690,52,0,33,7,3,29,0,1,282,21
31445,31446,31,1,4,16,9,9,0,1,495,25
51378,51379,23,1,31,26,6,23,1,2,515,24
56324,56325,23,1,38,24,9,18,1,2,846,9
5518,5519,52,0,3,24,6,30,2,1,677,11
58611,58612,60,0,53,5,7,5,1,0,120,3
36651,36652,25,1,57,14,1,1,0,0,693,9
35539,35540,38,0,54,22,9,16,0,0,107,26
6800,6801,33,1,54,15,10,8,0,2,681,17
25622,25623,32,0,53,13,10,13,1,2,362,3
46871,46872,42,1,6,2,0,15,1,0,451,14
16762,16763,65,0,23,23,10,8,0,0,976,8
13317,13318,32,1,22,14,2,13,0,1,552,5
60003,60004,54,1,49,18,10,30,2,1,863,26
45548,45549,59,1,5,29,4,28,2,1,128,29
23758,23759,62,0,2,2,1,19,1,2,309,21
8109,8110,36,0,4,9,10,28,2,1,646,11
49591,49592,62,1,58,8,9,28,0,2,205,10
2339,2340,37,0,51,14,9,8,1,1,713,13
42276,42277,37,0,60,9,4,29,0,0,915,8
29372,29373,23,0,24,14,2,0,2,0,724,20
64212,64213,50,0,48,5,8,16,1,1,650,22
12401,12402,43,0,5,17,6,1,2,0,294,5
48342,48343,38,1,1,1,3,7,1,0,372,18
9332,9333,47,1,59,11,7,5,2,1,313,24
59296,59297,31,0,55,12,7,26,0,1,213,26
28794,28795,31,1,2,21,2,11,2,0,517,15
36965,36966,64,0,19,6,8,27,1,2,720,29
14364,14365,35,0,59,27,7,17,2,2,166,29
62860,62861,34,0,20,26,4,21,2,0,130,16
8117,8118,62,1,35,3,5,14,2,1,121,26
31415,31416,42,0,5,23,3,16,1,1,534,1
48007,48008,30,0,19,25,2,28,2,0,169,3
20429,20430,35,1,51,2,2,20,2,1,864,6
56476,56477,54,0,12,15,3,26,0,2,185,30
58249,58250,30,0,37,28,7,22,1,1,632,10
8167,8168,20,0,50,21,1,4,1,2,589,20
32600,32601,55,1,16,8,4,18,0,1,520,8
12089,12090,54,0,29,7,10,3,0,0,559,8
8066,8067,65,0,57,21,7,6,1,1,576,30
57947,57948,23,0,33,9,8,16,0,0,160,1
26240,26241,45,0,60,15,8,11,1,2,880,6
24437,24438,48,1,45,30,1,25,1,2,704,24
35788,35789,32,0,46,12,2,16,1,2,316,13
40800,40801,59,0,33,3,8,30,1,1,464,28
1476,1477,57,1,33,4,6,2,1,0,728,7
60632,60633,35,1,44,3,10,17,0,0,582,29
38516,38517,58,0,38,15,5,9,1,1,388,30
42032,42033,60,1,8,25,1,7,1,2,926,10
11628,11629,60,0,51,29,5,11,1,1,148,2
36641,36642,20,0,40,18,10,22,0,1,547,26
37499,37500,55,1,35,14,5,21,2,0,771,7
13105,13106,31,1,26,5,5,15,2,1,245,24
15162,15163,53,1,6,15,7,20,0,2,202,5
55772,55773,43,0,26,26,10,21,0,0,978,17
49743,49744,62,1,43,7,8,20,0,2,664,18
50,51,47,0,47,4,7,3,2,1,136,14
19984,19985,39,0,50,26,5,13,0,0,857,1
64316,64317,56,0,23,19,0,30,2,1,141,11
46866,46867,65,0,3,1,9,12,1,0,896,20
29379,29380,50,1,50,7,8,7,2,2,924,20
61329,61330,19,1,38,7,9,28,2,1,788,10
27028,27029,36,0,18,17,6,8,0,1,566,6
20782,20783,41,1,44,11,8,27,1,2,109,21
23797,23798,31,0,36,20,2,21,0,1,696,15
31449,31450,38,0,60,27,3,14,0,0,464,13
64193,64194,40,1,40,2,9,3,0,0,260,19
8916,8917,65,0,44,10,2,10,0,1,384,15
40950,40951,29,0,60,6,7,23,1,0,118,25
21142,21143,29,0,54,6,5,9,2,2,366,9
42653,42654,49,0,24,13,2,22,2,0,629,8
51809,51810,22,0,33,1,8,27,1,1,654,1
27381,27382,55,1,43,2,9,24,0,0,451,8
8689,8690,57,0,5,6,4,13,2,2,211,6
43694,43695,21,0,18,5,4,10,2,0,511,24
46703,46704,22,1,38,16,9,22,1,2,746,16
57750,57751,48,0,50,10,6,28,1,2,365,28
20501,20502,55,0,20,5,7,14,1,0,299,29
21788,21789,29,1,58,7,5,17,0,2,920,13
9218,9219,20,0,51,6,5,18,0,0,833,20
33978,33979,43,1,58,5,3,10,0,0,929,25
26694,26695,54,1,31,27,7,11,0,2,412,28
10977,10978,54,1,40,30,6,16,2,2,297,21
55373,55374,32,1,46,22,10,28,2,2,621,12
36992,36993,32,1,1,29,1,24,2,2,658,14
53677,53678,44,1,57,7,6,17,0,1,127,21
25099,25100,18,0,50,30,3,29,1,0,523,24
18258,18259,23,0,43,18,3,14,1,0,347,30
12631,12632,60,0,52,7,2,0,1,0,619,29
59760,59761,32,1,25,28,6,16,0,1,296,23
25823,25824,56,1,24,16,4,11,0,1,872,18
9012,9013,64,1,37,12,2,10,2,0,661,2
41540,41541,52,0,28,4,1,8,1,2,558,30
37596,37597,25,0,43,8,4,28,1,1,691,3
4260,4261,51,0,32,28,10,6,2,1,972,28
5027,5028,65,1,38,4,7,11,0,2,128,20
52442,52443,59,0,54,7,9,17,0,0,781,9
20193,20194,28,1,27,24,2,20,1,0,368,27
14620,14621,55,1,11,22,5,5,2,0,218,1
15993,15994,31,1,12,7,8,25,0,1,781,8
48946,48947,42,0,16,28,10,30,2,2,297,4
39219,39220,35,1,23,30,7,23,2,2,535,9
48894,48895,20,0,33,16,5,29,0,2,899,26
9360,9361,20,0,15,25,8,16,1,1,140,13
36067,36068,21,1,9,4,1,17,2,2,298,30
50676,50677,52,1,47,5,6,16,2,2,236,23
44791,44792,54,0,50,11,9,12,0,1,781,2
29024,29025,64,0,57,17,1,16,1,0,958,26
13646,13647,22,0,22,10,10,8,2,2,755,26
37760,37761,48,1,57,14,5,24,1,1,634,6
9157,9158,25,0,40,24,6,26,2,1,357,27
39878,39879,36,1,45,13,8,13,1,2,333,6
1223,1224,19,1,32,26,4,0,0,2,161,23
38237,38238,52,0,43,3,10,0,1,2,358,16
3625,3626,64,1,13,20,6,2,2,2,277,6
58746,58747,36,1,29,7,8,30,1,1,413,5
42553,42554,20,1,53,15,8,21,2,0,943,4
3360,3361,42,1,40,23,6,2,1,2,651,11
44027,44028,41,1,23,5,5,9,2,0,216,21
43501,43502,62,1,39,4,1,15,0,0,316,13
15365,15366,62,1,51,23,10,22,1,2,584,8
49208,49209,48,0,47,4,1,22,2,2,142,19
56608,56609,37,0,36,10,9,20,1,0,178,9
17314,17315,41,1,9,5,4,10,2,0,635,16
23636,23637,57,0,4,16,6,0,1,1,531,16
23031,23032,45,1,5,28,2,6,0,1,404,18
16910,16911,33,0,45,8,4,22,1,1,713,2
11201,11202,42,1,57,26,10,5,0,0,819,7
16146,16147,34,0,16,27,1,15,0,0,741,20
14305,14306,55,1,36,27,10,0,1,1,402,29
982,983,46,1,23,29,4,7,0,0,115,11
5023,5024,56,0,51,2,0,8,2,1,488,20
24930,24931,30,1,24,3,4,1,0,0,116,6
41495,41496,45,1,49,26,0,8,1,0,971,2
64321,64322,43,0,41,6,8,29,0,2,601,21
24507,24508,64,1,42,4,5,21,2,1,108,15
4752,4753,25,1,44,28,0,3,1,2,934,18
63663,63664,54,1,41,3,10,28,1,1,442,16
52861,52862,42,0,60,9,5,27,0,2,813,29
25282,25283,55,0,58,2,7,4,2,2,384,30
26040,26041,49,0,7,11,7,0,2,2,496,22
19947,19948,38,1,6,20,10,5,1,0,305,17
41028,41029,36,0,53,25,2,19,2,0,159,23
56777,56778,22,0,25,18,9,25,2,0,446,20
31676,31677,19,0,18,28,2,15,2,1,872,3
41163,41164,43,0,37,17,4,15,1,1,817,7
21849,21850,56,1,52,13,0,9,1,2,135,22
15231,15232,19,1,56,9,2,6,2,2,107,20
57965,57966,54,0,21,13,9,23,2,2,343,8
35184,35185,46,0,20,23,0,25,1,0,568,2
21242,21243,18,1,4,15,9,10,1,1,685,11
